"Notes"	"County"	"County Code"	"Month"	"Month Code"	Births
"Total"	"Columbia County, GA"	"13073"			1548
	"Coweta County, GA"	"13077"	"January"	"1"	160
	"Coweta County, GA"	"13077"	"February"	"2"	97
	"Coweta County, GA"	"13077"	"March"	"3"	158
	"Coweta County, GA"	"13077"	"April"	"4"	130
	"Coweta County, GA"	"13077"	"May"	"5"	161
	"Coweta County, GA"	"13077"	"June"	"6"	139
	"Coweta County, GA"	"13077"	"July"	"7"	165
	"Coweta County, GA"	"13077"	"August"	"8"	134
	"Coweta County, GA"	"13077"	"September"	"9"	140
	"Coweta County, GA"	"13077"	"October"	"10"	169
	"Coweta County, GA"	"13077"	"November"	"11"	102
	"Coweta County, GA"	"13077"	"December"	"12"	151
"Total"	"Coweta County, GA"	"13077"			1706
	"DeKalb County, GA"	"13089"	"January"	"1"	931
	"DeKalb County, GA"	"13089"	"February"	"2"	854
	"DeKalb County, GA"	"13089"	"March"	"3"	870
	"DeKalb County, GA"	"13089"	"April"	"4"	840
	"DeKalb County, GA"	"13089"	"May"	"5"	917
	"DeKalb County, GA"	"13089"	"June"	"6"	892
	"DeKalb County, GA"	"13089"	"July"	"7"	957
	"DeKalb County, GA"	"13089"	"August"	"8"	962
	"DeKalb County, GA"	"13089"	"September"	"9"	964
	"DeKalb County, GA"	"13089"	"October"	"10"	970
	"DeKalb County, GA"	"13089"	"November"	"11"	820
	"DeKalb County, GA"	"13089"	"December"	"12"	910
"Total"	"DeKalb County, GA"	"13089"			10887
	"Douglas County, GA"	"13097"	"January"	"1"	137
	"Douglas County, GA"	"13097"	"February"	"2"	126
	"Douglas County, GA"	"13097"	"March"	"3"	152
	"Douglas County, GA"	"13097"	"April"	"4"	135
	"Douglas County, GA"	"13097"	"May"	"5"	122
	"Douglas County, GA"	"13097"	"June"	"6"	121
	"Douglas County, GA"	"13097"	"July"	"7"	148
	"Douglas County, GA"	"13097"	"August"	"8"	154
	"Douglas County, GA"	"13097"	"September"	"9"	135
	"Douglas County, GA"	"13097"	"October"	"10"	129
	"Douglas County, GA"	"13097"	"November"	"11"	140
	"Douglas County, GA"	"13097"	"December"	"12"	154
"Total"	"Douglas County, GA"	"13097"			1653
	"Fayette County, GA"	"13113"	"January"	"1"	72
	"Fayette County, GA"	"13113"	"February"	"2"	63
	"Fayette County, GA"	"13113"	"March"	"3"	85
	"Fayette County, GA"	"13113"	"April"	"4"	61
	"Fayette County, GA"	"13113"	"May"	"5"	75
	"Fayette County, GA"	"13113"	"June"	"6"	64
	"Fayette County, GA"	"13113"	"July"	"7"	88
	"Fayette County, GA"	"13113"	"August"	"8"	98
	"Fayette County, GA"	"13113"	"September"	"9"	81
	"Fayette County, GA"	"13113"	"October"	"10"	93
	"Fayette County, GA"	"13113"	"November"	"11"	69
	"Fayette County, GA"	"13113"	"December"	"12"	81
"Total"	"Fayette County, GA"	"13113"			930
	"Forsyth County, GA"	"13117"	"January"	"1"	164
	"Forsyth County, GA"	"13117"	"February"	"2"	165
	"Forsyth County, GA"	"13117"	"March"	"3"	156
	"Forsyth County, GA"	"13117"	"April"	"4"	189
	"Forsyth County, GA"	"13117"	"May"	"5"	181
	"Forsyth County, GA"	"13117"	"June"	"6"	182
	"Forsyth County, GA"	"13117"	"July"	"7"	194
	"Forsyth County, GA"	"13117"	"August"	"8"	186
	"Forsyth County, GA"	"13117"	"September"	"9"	180
	"Forsyth County, GA"	"13117"	"October"	"10"	198
	"Forsyth County, GA"	"13117"	"November"	"11"	176
	"Forsyth County, GA"	"13117"	"December"	"12"	165
"Total"	"Forsyth County, GA"	"13117"			2136
	"Fulton County, GA"	"13121"	"January"	"1"	1119
	"Fulton County, GA"	"13121"	"February"	"2"	1086
	"Fulton County, GA"	"13121"	"March"	"3"	1086
	"Fulton County, GA"	"13121"	"April"	"4"	1061
	"Fulton County, GA"	"13121"	"May"	"5"	1118
	"Fulton County, GA"	"13121"	"June"	"6"	1081
	"Fulton County, GA"	"13121"	"July"	"7"	1192
	"Fulton County, GA"	"13121"	"August"	"8"	1198
	"Fulton County, GA"	"13121"	"September"	"9"	1148
	"Fulton County, GA"	"13121"	"October"	"10"	1226
	"Fulton County, GA"	"13121"	"November"	"11"	1189
	"Fulton County, GA"	"13121"	"December"	"12"	1237
"Total"	"Fulton County, GA"	"13121"			13741
	"Gwinnett County, GA"	"13135"	"January"	"1"	950
	"Gwinnett County, GA"	"13135"	"February"	"2"	816
	"Gwinnett County, GA"	"13135"	"March"	"3"	918
	"Gwinnett County, GA"	"13135"	"April"	"4"	939
	"Gwinnett County, GA"	"13135"	"May"	"5"	879
	"Gwinnett County, GA"	"13135"	"June"	"6"	943
	"Gwinnett County, GA"	"13135"	"July"	"7"	966
	"Gwinnett County, GA"	"13135"	"August"	"8"	1064
	"Gwinnett County, GA"	"13135"	"September"	"9"	946
	"Gwinnett County, GA"	"13135"	"October"	"10"	951
	"Gwinnett County, GA"	"13135"	"November"	"11"	945
	"Gwinnett County, GA"	"13135"	"December"	"12"	986
"Total"	"Gwinnett County, GA"	"13135"			11303
	"Hall County, GA"	"13139"	"January"	"1"	185
	"Hall County, GA"	"13139"	"February"	"2"	183
	"Hall County, GA"	"13139"	"March"	"3"	200
	"Hall County, GA"	"13139"	"April"	"4"	220
	"Hall County, GA"	"13139"	"May"	"5"	232
	"Hall County, GA"	"13139"	"June"	"6"	188
	"Hall County, GA"	"13139"	"July"	"7"	212
	"Hall County, GA"	"13139"	"August"	"8"	214
	"Hall County, GA"	"13139"	"September"	"9"	222
	"Hall County, GA"	"13139"	"October"	"10"	234
	"Hall County, GA"	"13139"	"November"	"11"	211
	"Hall County, GA"	"13139"	"December"	"12"	222
"Total"	"Hall County, GA"	"13139"			2523
	"Henry County, GA"	"13151"	"January"	"1"	231
	"Henry County, GA"	"13151"	"February"	"2"	216
	"Henry County, GA"	"13151"	"March"	"3"	232
	"Henry County, GA"	"13151"	"April"	"4"	202
	"Henry County, GA"	"13151"	"May"	"5"	227
	"Henry County, GA"	"13151"	"June"	"6"	238
	"Henry County, GA"	"13151"	"July"	"7"	213
	"Henry County, GA"	"13151"	"August"	"8"	214
	"Henry County, GA"	"13151"	"September"	"9"	235
	"Henry County, GA"	"13151"	"October"	"10"	215
	"Henry County, GA"	"13151"	"November"	"11"	219
	"Henry County, GA"	"13151"	"December"	"12"	259
"Total"	"Henry County, GA"	"13151"			2701
	"Houston County, GA"	"13153"	"January"	"1"	133
	"Houston County, GA"	"13153"	"February"	"2"	119
	"Houston County, GA"	"13153"	"March"	"3"	172
	"Houston County, GA"	"13153"	"April"	"4"	144
	"Houston County, GA"	"13153"	"May"	"5"	159
	"Houston County, GA"	"13153"	"June"	"6"	158
	"Houston County, GA"	"13153"	"July"	"7"	151
	"Houston County, GA"	"13153"	"August"	"8"	175
	"Houston County, GA"	"13153"	"September"	"9"	156
	"Houston County, GA"	"13153"	"October"	"10"	180
	"Houston County, GA"	"13153"	"November"	"11"	134
	"Houston County, GA"	"13153"	"December"	"12"	184
"Total"	"Houston County, GA"	"13153"			1865
	"Lowndes County, GA"	"13185"	"January"	"1"	147
	"Lowndes County, GA"	"13185"	"February"	"2"	127
	"Lowndes County, GA"	"13185"	"March"	"3"	129
	"Lowndes County, GA"	"13185"	"April"	"4"	153
	"Lowndes County, GA"	"13185"	"May"	"5"	119
	"Lowndes County, GA"	"13185"	"June"	"6"	131
	"Lowndes County, GA"	"13185"	"July"	"7"	160
	"Lowndes County, GA"	"13185"	"August"	"8"	151
	"Lowndes County, GA"	"13185"	"September"	"9"	130
	"Lowndes County, GA"	"13185"	"October"	"10"	131
	"Lowndes County, GA"	"13185"	"November"	"11"	128
	"Lowndes County, GA"	"13185"	"December"	"12"	157
"Total"	"Lowndes County, GA"	"13185"			1663
	"Muscogee County, GA"	"13215"	"January"	"1"	271
	"Muscogee County, GA"	"13215"	"February"	"2"	252
	"Muscogee County, GA"	"13215"	"March"	"3"	248
	"Muscogee County, GA"	"13215"	"April"	"4"	245
	"Muscogee County, GA"	"13215"	"May"	"5"	246
	"Muscogee County, GA"	"13215"	"June"	"6"	265
	"Muscogee County, GA"	"13215"	"July"	"7"	276
	"Muscogee County, GA"	"13215"	"August"	"8"	290
	"Muscogee County, GA"	"13215"	"September"	"9"	277
	"Muscogee County, GA"	"13215"	"October"	"10"	259
	"Muscogee County, GA"	"13215"	"November"	"11"	231
	"Muscogee County, GA"	"13215"	"December"	"12"	298
"Total"	"Muscogee County, GA"	"13215"			3158
	"Paulding County, GA"	"13223"	"January"	"1"	126
	"Paulding County, GA"	"13223"	"February"	"2"	124
	"Paulding County, GA"	"13223"	"March"	"3"	149
	"Paulding County, GA"	"13223"	"April"	"4"	126
	"Paulding County, GA"	"13223"	"May"	"5"	130
	"Paulding County, GA"	"13223"	"June"	"6"	126
	"Paulding County, GA"	"13223"	"July"	"7"	142
	"Paulding County, GA"	"13223"	"August"	"8"	149
	"Paulding County, GA"	"13223"	"September"	"9"	143
	"Paulding County, GA"	"13223"	"October"	"10"	162
	"Paulding County, GA"	"13223"	"November"	"11"	131
	"Paulding County, GA"	"13223"	"December"	"12"	155
"Total"	"Paulding County, GA"	"13223"			1663
	"Richmond County, GA"	"13245"	"January"	"1"	281
	"Richmond County, GA"	"13245"	"February"	"2"	259
	"Richmond County, GA"	"13245"	"March"	"3"	281
	"Richmond County, GA"	"13245"	"April"	"4"	226
	"Richmond County, GA"	"13245"	"May"	"5"	223
	"Richmond County, GA"	"13245"	"June"	"6"	270
	"Richmond County, GA"	"13245"	"July"	"7"	281
	"Richmond County, GA"	"13245"	"August"	"8"	254
	"Richmond County, GA"	"13245"	"September"	"9"	312
	"Richmond County, GA"	"13245"	"October"	"10"	239
	"Richmond County, GA"	"13245"	"November"	"11"	248
	"Richmond County, GA"	"13245"	"December"	"12"	287
"Total"	"Richmond County, GA"	"13245"			3161
	"Whitfield County, GA"	"13313"	"January"	"1"	122
	"Whitfield County, GA"	"13313"	"February"	"2"	89
	"Whitfield County, GA"	"13313"	"March"	"3"	122
	"Whitfield County, GA"	"13313"	"April"	"4"	97
	"Whitfield County, GA"	"13313"	"May"	"5"	127
	"Whitfield County, GA"	"13313"	"June"	"6"	119
	"Whitfield County, GA"	"13313"	"July"	"7"	123
	"Whitfield County, GA"	"13313"	"August"	"8"	125
	"Whitfield County, GA"	"13313"	"September"	"9"	121
	"Whitfield County, GA"	"13313"	"October"	"10"	123
	"Whitfield County, GA"	"13313"	"November"	"11"	103
	"Whitfield County, GA"	"13313"	"December"	"12"	120
"Total"	"Whitfield County, GA"	"13313"			1391
	"Unidentified Counties, GA"	"13999"	"January"	"1"	3420
	"Unidentified Counties, GA"	"13999"	"February"	"2"	3201
	"Unidentified Counties, GA"	"13999"	"March"	"3"	3354
	"Unidentified Counties, GA"	"13999"	"April"	"4"	3309
	"Unidentified Counties, GA"	"13999"	"May"	"5"	3359
	"Unidentified Counties, GA"	"13999"	"June"	"6"	3319
	"Unidentified Counties, GA"	"13999"	"July"	"7"	3719
	"Unidentified Counties, GA"	"13999"	"August"	"8"	3752
	"Unidentified Counties, GA"	"13999"	"September"	"9"	3772
	"Unidentified Counties, GA"	"13999"	"October"	"10"	3679
	"Unidentified Counties, GA"	"13999"	"November"	"11"	3327
	"Unidentified Counties, GA"	"13999"	"December"	"12"	3874
"Total"	"Unidentified Counties, GA"	"13999"			42085
	"Hawaii County, HI"	"15001"	"January"	"1"	206
	"Hawaii County, HI"	"15001"	"February"	"2"	186
	"Hawaii County, HI"	"15001"	"March"	"3"	205
	"Hawaii County, HI"	"15001"	"April"	"4"	233
	"Hawaii County, HI"	"15001"	"May"	"5"	209
	"Hawaii County, HI"	"15001"	"June"	"6"	198
	"Hawaii County, HI"	"15001"	"July"	"7"	203
	"Hawaii County, HI"	"15001"	"August"	"8"	190
	"Hawaii County, HI"	"15001"	"September"	"9"	198
	"Hawaii County, HI"	"15001"	"October"	"10"	216
	"Hawaii County, HI"	"15001"	"November"	"11"	209
	"Hawaii County, HI"	"15001"	"December"	"12"	195
"Total"	"Hawaii County, HI"	"15001"			2448
	"Honolulu County, HI"	"15003"	"January"	"1"	1105
	"Honolulu County, HI"	"15003"	"February"	"2"	1004
	"Honolulu County, HI"	"15003"	"March"	"3"	1074
	"Honolulu County, HI"	"15003"	"April"	"4"	1069
	"Honolulu County, HI"	"15003"	"May"	"5"	1292
	"Honolulu County, HI"	"15003"	"June"	"6"	1064
	"Honolulu County, HI"	"15003"	"July"	"7"	1102
	"Honolulu County, HI"	"15003"	"August"	"8"	1130
	"Honolulu County, HI"	"15003"	"September"	"9"	1114
	"Honolulu County, HI"	"15003"	"October"	"10"	1100
	"Honolulu County, HI"	"15003"	"November"	"11"	1024
	"Honolulu County, HI"	"15003"	"December"	"12"	1141
"Total"	"Honolulu County, HI"	"15003"			13219
	"Maui County, HI"	"15009"	"January"	"1"	150
	"Maui County, HI"	"15009"	"February"	"2"	163
	"Maui County, HI"	"15009"	"March"	"3"	156
	"Maui County, HI"	"15009"	"April"	"4"	175
	"Maui County, HI"	"15009"	"May"	"5"	167
	"Maui County, HI"	"15009"	"June"	"6"	169
	"Maui County, HI"	"15009"	"July"	"7"	164
	"Maui County, HI"	"15009"	"August"	"8"	172
	"Maui County, HI"	"15009"	"September"	"9"	183
	"Maui County, HI"	"15009"	"October"	"10"	182
	"Maui County, HI"	"15009"	"November"	"11"	148
	"Maui County, HI"	"15009"	"December"	"12"	156
"Total"	"Maui County, HI"	"15009"			1985
	"Unidentified Counties, HI"	"15999"	"January"	"1"	77
	"Unidentified Counties, HI"	"15999"	"February"	"2"	55
	"Unidentified Counties, HI"	"15999"	"March"	"3"	76
	"Unidentified Counties, HI"	"15999"	"April"	"4"	76
	"Unidentified Counties, HI"	"15999"	"May"	"5"	73
	"Unidentified Counties, HI"	"15999"	"June"	"6"	82
	"Unidentified Counties, HI"	"15999"	"July"	"7"	79
	"Unidentified Counties, HI"	"15999"	"August"	"8"	76
	"Unidentified Counties, HI"	"15999"	"September"	"9"	77
	"Unidentified Counties, HI"	"15999"	"October"	"10"	83
	"Unidentified Counties, HI"	"15999"	"November"	"11"	74
	"Unidentified Counties, HI"	"15999"	"December"	"12"	70
"Total"	"Unidentified Counties, HI"	"15999"			898
	"Ada County, ID"	"16001"	"January"	"1"	420
	"Ada County, ID"	"16001"	"February"	"2"	386
	"Ada County, ID"	"16001"	"March"	"3"	419
	"Ada County, ID"	"16001"	"April"	"4"	397
	"Ada County, ID"	"16001"	"May"	"5"	452
	"Ada County, ID"	"16001"	"June"	"6"	406
	"Ada County, ID"	"16001"	"July"	"7"	452
	"Ada County, ID"	"16001"	"August"	"8"	468
	"Ada County, ID"	"16001"	"September"	"9"	461
	"Ada County, ID"	"16001"	"October"	"10"	465
	"Ada County, ID"	"16001"	"November"	"11"	360
	"Ada County, ID"	"16001"	"December"	"12"	434
"Total"	"Ada County, ID"	"16001"			5120
	"Bonneville County, ID"	"16019"	"January"	"1"	127
	"Bonneville County, ID"	"16019"	"February"	"2"	123
	"Bonneville County, ID"	"16019"	"March"	"3"	155
	"Bonneville County, ID"	"16019"	"April"	"4"	166
	"Bonneville County, ID"	"16019"	"May"	"5"	164
	"Bonneville County, ID"	"16019"	"June"	"6"	144
	"Bonneville County, ID"	"16019"	"July"	"7"	184
	"Bonneville County, ID"	"16019"	"August"	"8"	174
	"Bonneville County, ID"	"16019"	"September"	"9"	161
	"Bonneville County, ID"	"16019"	"October"	"10"	174
	"Bonneville County, ID"	"16019"	"November"	"11"	158
	"Bonneville County, ID"	"16019"	"December"	"12"	146
"Total"	"Bonneville County, ID"	"16019"			1876
	"Canyon County, ID"	"16027"	"January"	"1"	283
	"Canyon County, ID"	"16027"	"February"	"2"	231
	"Canyon County, ID"	"16027"	"March"	"3"	235
	"Canyon County, ID"	"16027"	"April"	"4"	278
	"Canyon County, ID"	"16027"	"May"	"5"	255
	"Canyon County, ID"	"16027"	"June"	"6"	269
	"Canyon County, ID"	"16027"	"July"	"7"	303
	"Canyon County, ID"	"16027"	"August"	"8"	300
	"Canyon County, ID"	"16027"	"September"	"9"	263
	"Canyon County, ID"	"16027"	"October"	"10"	258
	"Canyon County, ID"	"16027"	"November"	"11"	277
	"Canyon County, ID"	"16027"	"December"	"12"	267
"Total"	"Canyon County, ID"	"16027"			3219
	"Kootenai County, ID"	"16055"	"January"	"1"	159
	"Kootenai County, ID"	"16055"	"February"	"2"	102
	"Kootenai County, ID"	"16055"	"March"	"3"	156
	"Kootenai County, ID"	"16055"	"April"	"4"	144
	"Kootenai County, ID"	"16055"	"May"	"5"	161
	"Kootenai County, ID"	"16055"	"June"	"6"	171
	"Kootenai County, ID"	"16055"	"July"	"7"	180
	"Kootenai County, ID"	"16055"	"August"	"8"	166
	"Kootenai County, ID"	"16055"	"September"	"9"	167
	"Kootenai County, ID"	"16055"	"October"	"10"	142
	"Kootenai County, ID"	"16055"	"November"	"11"	113
	"Kootenai County, ID"	"16055"	"December"	"12"	131
"Total"	"Kootenai County, ID"	"16055"			1792
	"Unidentified Counties, ID"	"16999"	"January"	"1"	893
	"Unidentified Counties, ID"	"16999"	"February"	"2"	804
	"Unidentified Counties, ID"	"16999"	"March"	"3"	911
	"Unidentified Counties, ID"	"16999"	"April"	"4"	924
	"Unidentified Counties, ID"	"16999"	"May"	"5"	936
	"Unidentified Counties, ID"	"16999"	"June"	"6"	883
	"Unidentified Counties, ID"	"16999"	"July"	"7"	936
	"Unidentified Counties, ID"	"16999"	"August"	"8"	950
	"Unidentified Counties, ID"	"16999"	"September"	"9"	952
	"Unidentified Counties, ID"	"16999"	"October"	"10"	895
	"Unidentified Counties, ID"	"16999"	"November"	"11"	848
	"Unidentified Counties, ID"	"16999"	"December"	"12"	937
"Total"	"Unidentified Counties, ID"	"16999"			10869
	"Champaign County, IL"	"17019"	"January"	"1"	183
	"Champaign County, IL"	"17019"	"February"	"2"	181
	"Champaign County, IL"	"17019"	"March"	"3"	202
	"Champaign County, IL"	"17019"	"April"	"4"	210
	"Champaign County, IL"	"17019"	"May"	"5"	218
	"Champaign County, IL"	"17019"	"June"	"6"	206
	"Champaign County, IL"	"17019"	"July"	"7"	211
	"Champaign County, IL"	"17019"	"August"	"8"	211
	"Champaign County, IL"	"17019"	"September"	"9"	219
	"Champaign County, IL"	"17019"	"October"	"10"	186
	"Champaign County, IL"	"17019"	"November"	"11"	184
	"Champaign County, IL"	"17019"	"December"	"12"	225
"Total"	"Champaign County, IL"	"17019"			2436
	"Cook County, IL"	"17031"	"January"	"1"	5640
	"Cook County, IL"	"17031"	"February"	"2"	5127
	"Cook County, IL"	"17031"	"March"	"3"	5596
	"Cook County, IL"	"17031"	"April"	"4"	5704
	"Cook County, IL"	"17031"	"May"	"5"	5891
	"Cook County, IL"	"17031"	"June"	"6"	5776
	"Cook County, IL"	"17031"	"July"	"7"	6300
	"Cook County, IL"	"17031"	"August"	"8"	6317
	"Cook County, IL"	"17031"	"September"	"9"	5964
	"Cook County, IL"	"17031"	"October"	"10"	5886
	"Cook County, IL"	"17031"	"November"	"11"	5590
	"Cook County, IL"	"17031"	"December"	"12"	5788
"Total"	"Cook County, IL"	"17031"			69579
	"DeKalb County, IL"	"17037"	"January"	"1"	97
	"DeKalb County, IL"	"17037"	"February"	"2"	91
	"DeKalb County, IL"	"17037"	"March"	"3"	112
	"DeKalb County, IL"	"17037"	"April"	"4"	87
	"DeKalb County, IL"	"17037"	"May"	"5"	93
	"DeKalb County, IL"	"17037"	"June"	"6"	85
	"DeKalb County, IL"	"17037"	"July"	"7"	122
	"DeKalb County, IL"	"17037"	"August"	"8"	120
	"DeKalb County, IL"	"17037"	"September"	"9"	104
	"DeKalb County, IL"	"17037"	"October"	"10"	96
	"DeKalb County, IL"	"17037"	"November"	"11"	95
	"DeKalb County, IL"	"17037"	"December"	"12"	107
"Total"	"DeKalb County, IL"	"17037"			1209
	"DuPage County, IL"	"17043"	"January"	"1"	833
	"DuPage County, IL"	"17043"	"February"	"2"	743
	"DuPage County, IL"	"17043"	"March"	"3"	850
	"DuPage County, IL"	"17043"	"April"	"4"	876
	"DuPage County, IL"	"17043"	"May"	"5"	950
	"DuPage County, IL"	"17043"	"June"	"6"	899
	"DuPage County, IL"	"17043"	"July"	"7"	1038
	"DuPage County, IL"	"17043"	"August"	"8"	954
	"DuPage County, IL"	"17043"	"September"	"9"	936
	"DuPage County, IL"	"17043"	"October"	"10"	902
	"DuPage County, IL"	"17043"	"November"	"11"	877
	"DuPage County, IL"	"17043"	"December"	"12"	879
"Total"	"DuPage County, IL"	"17043"			10737
	"Kane County, IL"	"17089"	"January"	"1"	495
	"Kane County, IL"	"17089"	"February"	"2"	496
	"Kane County, IL"	"17089"	"March"	"3"	568
	"Kane County, IL"	"17089"	"April"	"4"	592
	"Kane County, IL"	"17089"	"May"	"5"	600
	"Kane County, IL"	"17089"	"June"	"6"	551
	"Kane County, IL"	"17089"	"July"	"7"	640
	"Kane County, IL"	"17089"	"August"	"8"	622
	"Kane County, IL"	"17089"	"September"	"9"	566
	"Kane County, IL"	"17089"	"October"	"10"	589
	"Kane County, IL"	"17089"	"November"	"11"	564
	"Kane County, IL"	"17089"	"December"	"12"	551
"Total"	"Kane County, IL"	"17089"			6834
	"Kankakee County, IL"	"17091"	"January"	"1"	109
	"Kankakee County, IL"	"17091"	"February"	"2"	102
	"Kankakee County, IL"	"17091"	"March"	"3"	107
	"Kankakee County, IL"	"17091"	"April"	"4"	100
	"Kankakee County, IL"	"17091"	"May"	"5"	119
	"Kankakee County, IL"	"17091"	"June"	"6"	114
	"Kankakee County, IL"	"17091"	"July"	"7"	117
	"Kankakee County, IL"	"17091"	"August"	"8"	103
	"Kankakee County, IL"	"17091"	"September"	"9"	131
	"Kankakee County, IL"	"17091"	"October"	"10"	102
	"Kankakee County, IL"	"17091"	"November"	"11"	92
	"Kankakee County, IL"	"17091"	"December"	"12"	121
"Total"	"Kankakee County, IL"	"17091"			1317
	"Kendall County, IL"	"17093"	"January"	"1"	122
	"Kendall County, IL"	"17093"	"February"	"2"	134
	"Kendall County, IL"	"17093"	"March"	"3"	123
	"Kendall County, IL"	"17093"	"April"	"4"	130
	"Kendall County, IL"	"17093"	"May"	"5"	172
	"Kendall County, IL"	"17093"	"June"	"6"	138
	"Kendall County, IL"	"17093"	"July"	"7"	124
	"Kendall County, IL"	"17093"	"August"	"8"	148
	"Kendall County, IL"	"17093"	"September"	"9"	152
	"Kendall County, IL"	"17093"	"October"	"10"	143
	"Kendall County, IL"	"17093"	"November"	"11"	137
	"Kendall County, IL"	"17093"	"December"	"12"	114
"Total"	"Kendall County, IL"	"17093"			1637
	"Lake County, IL"	"17097"	"January"	"1"	620
	"Lake County, IL"	"17097"	"February"	"2"	546
	"Lake County, IL"	"17097"	"March"	"3"	657
	"Lake County, IL"	"17097"	"April"	"4"	618
	"Lake County, IL"	"17097"	"May"	"5"	707
	"Lake County, IL"	"17097"	"June"	"6"	645
	"Lake County, IL"	"17097"	"July"	"7"	697
	"Lake County, IL"	"17097"	"August"	"8"	685
	"Lake County, IL"	"17097"	"September"	"9"	670
	"Lake County, IL"	"17097"	"October"	"10"	679
	"Lake County, IL"	"17097"	"November"	"11"	671
	"Lake County, IL"	"17097"	"December"	"12"	688
"Total"	"Lake County, IL"	"17097"			7883
	"LaSalle County, IL"	"17099"	"January"	"1"	110
	"LaSalle County, IL"	"17099"	"February"	"2"	95
	"LaSalle County, IL"	"17099"	"March"	"3"	121
	"LaSalle County, IL"	"17099"	"April"	"4"	107
	"LaSalle County, IL"	"17099"	"May"	"5"	99
	"LaSalle County, IL"	"17099"	"June"	"6"	96
	"LaSalle County, IL"	"17099"	"July"	"7"	98
	"LaSalle County, IL"	"17099"	"August"	"8"	117
	"LaSalle County, IL"	"17099"	"September"	"9"	90
	"LaSalle County, IL"	"17099"	"October"	"10"	109
	"LaSalle County, IL"	"17099"	"November"	"11"	96
	"LaSalle County, IL"	"17099"	"December"	"12"	87
"Total"	"LaSalle County, IL"	"17099"			1225
	"McHenry County, IL"	"17111"	"January"	"1"	246
	"McHenry County, IL"	"17111"	"February"	"2"	231
	"McHenry County, IL"	"17111"	"March"	"3"	241
	"McHenry County, IL"	"17111"	"April"	"4"	288
	"McHenry County, IL"	"17111"	"May"	"5"	258
	"McHenry County, IL"	"17111"	"June"	"6"	276
	"McHenry County, IL"	"17111"	"July"	"7"	312
	"McHenry County, IL"	"17111"	"August"	"8"	307
	"McHenry County, IL"	"17111"	"September"	"9"	296
	"McHenry County, IL"	"17111"	"October"	"10"	267
	"McHenry County, IL"	"17111"	"November"	"11"	258
	"McHenry County, IL"	"17111"	"December"	"12"	286
"Total"	"McHenry County, IL"	"17111"			3266
	"McLean County, IL"	"17113"	"January"	"1"	173
	"McLean County, IL"	"17113"	"February"	"2"	189
	"McLean County, IL"	"17113"	"March"	"3"	147
	"McLean County, IL"	"17113"	"April"	"4"	163
	"McLean County, IL"	"17113"	"May"	"5"	153
	"McLean County, IL"	"17113"	"June"	"6"	176
	"McLean County, IL"	"17113"	"July"	"7"	168
	"McLean County, IL"	"17113"	"August"	"8"	197
	"McLean County, IL"	"17113"	"September"	"9"	165
	"McLean County, IL"	"17113"	"October"	"10"	169
	"McLean County, IL"	"17113"	"November"	"11"	155
	"McLean County, IL"	"17113"	"December"	"12"	175
"Total"	"McLean County, IL"	"17113"			2030
	"Macon County, IL"	"17115"	"January"	"1"	123
	"Macon County, IL"	"17115"	"February"	"2"	124
	"Macon County, IL"	"17115"	"March"	"3"	114
	"Macon County, IL"	"17115"	"April"	"4"	103
	"Macon County, IL"	"17115"	"May"	"5"	100
	"Macon County, IL"	"17115"	"June"	"6"	110
	"Macon County, IL"	"17115"	"July"	"7"	118
	"Macon County, IL"	"17115"	"August"	"8"	127
	"Macon County, IL"	"17115"	"September"	"9"	149
	"Macon County, IL"	"17115"	"October"	"10"	95
	"Macon County, IL"	"17115"	"November"	"11"	90
	"Macon County, IL"	"17115"	"December"	"12"	114
"Total"	"Macon County, IL"	"17115"			1367
	"Madison County, IL"	"17119"	"January"	"1"	277
	"Madison County, IL"	"17119"	"February"	"2"	224
	"Madison County, IL"	"17119"	"March"	"3"	249
	"Madison County, IL"	"17119"	"April"	"4"	231
	"Madison County, IL"	"17119"	"May"	"5"	261
	"Madison County, IL"	"17119"	"June"	"6"	257
	"Madison County, IL"	"17119"	"July"	"7"	290
	"Madison County, IL"	"17119"	"August"	"8"	282
	"Madison County, IL"	"17119"	"September"	"9"	231
	"Madison County, IL"	"17119"	"October"	"10"	273
	"Madison County, IL"	"17119"	"November"	"11"	258
	"Madison County, IL"	"17119"	"December"	"12"	264
"Total"	"Madison County, IL"	"17119"			3097
	"Peoria County, IL"	"17143"	"January"	"1"	253
	"Peoria County, IL"	"17143"	"February"	"2"	204
	"Peoria County, IL"	"17143"	"March"	"3"	223
	"Peoria County, IL"	"17143"	"April"	"4"	254
	"Peoria County, IL"	"17143"	"May"	"5"	231
	"Peoria County, IL"	"17143"	"June"	"6"	238
	"Peoria County, IL"	"17143"	"July"	"7"	230
	"Peoria County, IL"	"17143"	"August"	"8"	231
	"Peoria County, IL"	"17143"	"September"	"9"	235
	"Peoria County, IL"	"17143"	"October"	"10"	253
	"Peoria County, IL"	"17143"	"November"	"11"	185
	"Peoria County, IL"	"17143"	"December"	"12"	235
"Total"	"Peoria County, IL"	"17143"			2772
	"Rock Island County, IL"	"17161"	"January"	"1"	171
	"Rock Island County, IL"	"17161"	"February"	"2"	139
	"Rock Island County, IL"	"17161"	"March"	"3"	150
	"Rock Island County, IL"	"17161"	"April"	"4"	115
	"Rock Island County, IL"	"17161"	"May"	"5"	171
	"Rock Island County, IL"	"17161"	"June"	"6"	175
