-83.7654,32.0867,Pilot Travel Center; 100 Truck Parking Spots; #0398,(229) 268-1414,I-75 Exit 109; 39 Victory Ln,Vienna,GA,31092,USA
-85.413764,34.977907,Pilot Travel Center; 20 Truck Parking Spots; #0254,(706) 820-7353,I-24 Exit 169; 650 Hwy 299,Wildwood,GA,30757,USA
-93.499,41.659,Flying J; 350 Truck Parking Spots; #0913,(515) 967-7878,I-80 Exit 143; 3231 Adventureland Dr,Altoona,IA,50009,USA
-91.151718,41.642361,Pilot Travel Center; 45 Truck Parking Spots; #0496,(563) 946-3761,I-80 Exit 265; 2086 Atalissa Rd,Atalissa,IA,52720,USA
-95.334555,41.500452,Pilot Travel Center; 225 Truck Parking Spots; #0893,(712) 343-4007,I-80 Exit 40; 7005 North Chestnut St,Avoca,IA,51521,USA
-92.357986,41.700527,Pilot Travel Center; 140 Truck Parking Spots; #0495,(319) 685-4221,I-80 Exit 201; 4126 Hwy 21,Brooklyn,IA,52211,USA
-93.35929,43.144837,Pilot Travel Center; 125 Truck Parking Spots; #0407,(641) 357-3124,I-35 Exit 194; 2411 US Hwy 18 East,Clear Lake,IA,50428,USA
-95.879186,41.235747,Pilot Travel Center; 80 Truck Parking Spots; #0329,(712) 322-0088,I-80/29 Exit 1B; 2647 South 24th St,Council Bluffs,IA,51501,USA
-90.626105,41.603446,Flying J; RV Lanes/RV Dump/Propane; 146 Truck Parking Spots/RV Parking; #0636,(563) 386-7710,I-80 Exit 292; 8200 NW Blvd,Davenport,IA,52806,USA
-93.78002,41.629429,Pilot Travel Center; RV Dump; 350 Truck Parking Spots; #0373,(515) 276-1509,I-35/80 Ext 126; 11957 Douglas Ave,Des Moines,IA,50322,USA
-92.248543,42.461182,Pilot - Road Ranger; 100 Truck Parking Spots; #0532,(815) 315-0271,I-380 Exit 68; 100 Plaza Dr,Elk Run Heights,IA,50707,USA
-92.2522,42.45972,Flying J; RV Lanes/RV Dump/Propane; 80 Truck Parking Spots/RV Parking; #0637,(319) 291-7714,I-380 & Evansdale Dr.; 445 Evansdale Dr,Evansdale,IA,50707,USA
-91.539876,40.983394,Pilot Travel Center; 72 Truck Parking Spots; #1012,(319) 385-1440,1300 N Grande Ave,Mt Pleasant,IA,52641,USA
-93.778681,41.037986,Pilot Travel Center; RV Lanes/RV Dump/Propane; 80 Truck Parking Spots; #0131,(641) 342-8658,I-35 Exit 34; 2010 West Clay St,Osceola,IA,50213,USA
-95.791579,40.689483,Pilot Travel Center; 50 Truck Parking Spots; #0238,(712) 382-2224,I-29 Exit 10; 2495 210th Ave,Percival,IA,51648,USA
-96.37,42.436,Pilot Travel Center; 100 Truck Parking Spots; #0594,(712) 258-3816,I-29 Exit 143; 2815 Singing Hills Blvd,Sioux City,IA,51111,USA
-90.783099,41.614645,Pilot Travel Center; 25 Truck Parking Spots; #0268,(563) 284-5074,I-80 Exit 284; 2975 North Plainview Rd,Walcott,IA,52773,USA
-90.7831,41.619,Pilot Travel Center; 160 Truck Parking Spots; #0043,(563) 284-4100,I-80 Exit 284; 3500 North Plainview Rd,Walcott,IA,52773,USA
-93.57273,42.47053,Flying J; RV Lanes/RV Dump; 60 Truck Parking Spots; #0572,(515) 854-2238,I-35 Exit 144; 3040 220th St,Williams,IA,50271,USA
-116.654245,43.661042,Flying J; RV Lanes/RV Dump/Propane; 100 Truck Parking Spots/RV Parking; #0638,(208) 453-9225,I-84 Exit 29; 3512 Franklin Rd,Caldwell,ID,83605,USA
-116.189268,43.571217,Flying J; RV Lanes/RV Dump/Propane; 60 Truck Parking Spots/RV Parking; #0777,(208) 385-9745,I-84 Exit 54; 3353 Federal Way,East Boise,ID,83705,USA
-112.116122,43.439591,Flying J; 108 Truck Parking Spots; #1043,(208) 552-0113,I-15 Exit 113; 6485 W Overland Dr,Idaho Falls,ID,83402,USA
-114.442324,42.649913,Flying J; Propane; 100 Truck Parking Spots/RV Parking; #0640,(208) 324-3454,I-84 Exit 173; 5350 Hwy 93,Jerome,ID,83338,USA
-112.205704,42.660227,Flying J; RV Lanes/RV Dump/Propane; 84 Truck Parking Spots/RV Parking; #0641,(208) 254-9842,I-15 Exit 47; 587 East US Hwy 30,McCammon,ID,83250,USA
-115.662167,43.142264,Pilot Travel Center; 100 Truck Parking Spots; #0350,(208) 587-4465,I-84 Exit 95; 1050 Hwy 20,Mountain Home,ID,83647,USA
-116.997816,47.71186,Flying J; RV Lanes/RV Dump/Propane; 100 Truck Parking Spots/RV Parking; #0639,(208) 773-0593,I-90 Exit 2; 3636 West 5th St,Post Falls,ID,83854,USA
-90.098636,38.575642,Flying J; RV Lanes/RV Dump/Propane; 202 Truck Parking Spots/RV Parkimg; #0642,(618) 337-4579,I-255 Exit 17a; 140 Racehorse Dr,Alorton,IL,62207,USA
-87.700821,41.663235,Pilot Travel Center; 76 Truck Parking Spots; #1030,(708) 385-2271,I-57 Exit 353; I-294 Exit 12; 12680 S Kedzie,Alsip,IL,60803,USA
-89.018075,40.482573,Pilot Travel Center; 160 Truck Parking Spots; #0299,(309) 827-7867,I-55/I-74 Exit 160A; 1522 West Market St,Bloomington,IL,61701,USA
-87.799934,41.755245,Pilot Travel Center; 34 Truck Parking Spots; #1042,(708) 496-9390,7501 S Harlem,Bridgeview,IL,60455,USA
-88.122719,41.9035,Pilot Travel Center; 20 Truck Parking Spots; #1041,(630) 510-0156,170 W North Ave,Carol Stream,IL,60188,USA
-88.239227,40.156265,Pilot - Road Ranger; 150 Truck Parking Spots; #0526,(815) 315-4991,I-57 Exit 240; 4910 Market St,Champaign,IL,61821,USA
-88.191917,41.458126,Pilot Travel Center; 25 Truck Parking Spots; #0473,(815) 467-0918,I-55 Exit 248; 23841 West Eames St,Channahon,IL,60410,USA
-87.69151,41.833151,Pilot - Road Ranger; 60 Truck Parking Spots; #0378,(815) 977-7020,I-55 Exit 289 NB/288 SB; 3401 S California Ave,Chicago,IL,60632,USA
-88.896029,39.906612,Pilot Travel Center; 90 Truck Parking Spots; #0368,(217) 876-0208,I-72 Exit 144; 4030 East Boyd Rd,Decatur,IL,62521,USA
-89.475064,41.82215,Pilot - Road Ranger; 45 Truck Parking Spots; #0523,(815) 516-1998,I-88 Exit 54; 1801 S Galena Ave,Dixon,IL,61021,USA
-90.1325,38.6515,Pilot Travel Center; RV Lanes; 200 Truck Parking Spots; #0313,(618) 875-5800,I-55/70 Exit 4; 699 SR 203,East St. Louis,IL,62201,USA
-88.566853,39.134912,Flying J; RV Lanes/RV Dump/Propane; 180 Truck Parking Spots/RV Parking; #0643,(217) 347-7161,I-70/I-57 Exit 160; 1701 West Evergreen,Effingham,IL,62401,USA
-88.529216,39.154631,Pilot Travel Center; 100 Truck Parking Spots; #0165,(217) 342-3787,I-70/I-57 Exit 162; 2500 North 3rd St,Effingham,IL,62401,USA
-88.001239,40.75154,Pilot Travel Center; RV Lanes/RV Dump/Propane; 80 Truck Parking Spots; #0468,(815) 265-4754,I-57 Exit 283; 815 Hwy 24 West,Gilman,IL,60938,USA
-87.997727,38.241523,Pilot - Road Ranger; 65 Truck Parking Spots; #0886,(815) 977-7083,I-64 Exit 130; 1776 S Court St,Grayville,IL,62844,USA
-88.511914,42.148731,Pilot - Road Ranger; 30 Truck Parking Spots; #0543,(815) 209-9013,I-90 Exit 36; 19 North 681 US 20,Hampshire,IL,60140,USA
-88.079314,41.480763,Pilot Travel Center; 52 Truck Parking Spots; #1024,(815) 726-1634,40 E Laraway Rd,Joliet,IL,60433,USA
-89.097928,41.369044,Flying J; RV Lanes/RV Dump/Propane; 186 Truck Parking Spots/RV Parking; #0644,(815) 220-0611,I-80 Exit 77; 343 Civic Rd,LaSalle,IL,61301,USA
-89.411346,40.157829,Pilot - Thorntons; 100 Truck Parking Spots; #0514,(217) 732-3915,I-55 Exit 126; 2903 Woodlawn Rd,Lincoln,IL,62656,USA
-88.969894,42.319088,Pilot - Road Ranger; #0540,(815) 580-4221,I-90 Riverside Blvd Exit; 7500 East Riverside Blvd,Loves Park,IL,61111,USA
-88.965112,37.739956,Pilot Travel Center; 43 Truck Parking Spots; #0595,(618) 993-2697,I-57 Exit 54; 2611 Vernell Rd,Marion,IL,62959,USA
-87.691619,39.425598,Pilot - Road Ranger; 70 Truck Parking Spots; #0579,(815) 977-7323,I-70 Exit 147; 2003 Hwy 1,Marshall,IL,62441,USA
-89.168312,40.311365,Pilot - Road Ranger; 80 Truck Parking Spots; #0347,(815) 315-0774,I-55 Exit 145; 501 S Main St,Mclean,IL,61754,USA
-89.108192,41.555016,Pilot - Road Ranger; 4 Truck Parking Spots; #0530,(815) 315-4210,I-39 Exit 72; 2705 12th St,Mendota,IL,61342,USA
-89.054856,40.914299,Pilot - Road Ranger; 100 Truck Parking Spots; #0326,(815) 315-4189,I-39 Exit 27; 1311 Carolyn Dr,Minonk,IL,61760,USA
-88.271401,41.459026,Pilot Travel Center; 100 Truck Parking Spots; #0236,(815) 467-4416,I-80 Exit 122; 301 Ridge Rd,Minooka,IL,60447,USA
-87.762023,41.4269,Pilot Travel Center; Propane; 90 Truck Parking Spots; #0039,(708) 534-2483,I-57 Exit 335; 6002 Monee-Manhattan,Monee,IL,60449,USA
-88.421585,41.385963,Pilot Travel Center; 73 Truck Parking Spots; #0483,(815) 705-0126,I-80 Exit 112; 3801 N Division St,Morris,IL,60450,USA
-88.957352,38.312832,Pilot Travel Center; 100 Truck Parking Spots; #0482,(618) 244-1216,I-57 Exit 95; 4610 Broadway,Mount Vernon,IL,62864,USA
-88.95651,38.311293,Flying J; 200 Truck Parking Spots; #0889,(618) 244-2616,I-57/64 Exit 95; 101 S 45th St,Mount Vernon,IL,62864,USA
-89.923982,39.731838,Pilot - Road Ranger; 28 Truck Parking Spots; #0520,(815) 209-9009,I-72 Exit 82; 700 King Rd,New Berlin,IL,62670,USA
-87.778602,40.123342,Pilot Travel Center; RV Lanes/RV Dump/Propane; 95 Truck Parking Spots; #0171,(217) 354-4270,I-74 Exit 206; 503 N Oakwood St,Oakwood,IL,61858,USA
-89.533676,38.436581,Pilot - Road Ranger; 50 Truck Parking Spots; #0534,(815) 656-4143,I-64 Exit 41; 905 Hen House Rd,Okawville,IL,62271,USA
-88.780324,41.375295,Pilot - Road Ranger; 22 Truck Parking Spots; #0515,(815) 516-0946,I-80 Exit 93; 3041 North Rte 71,Ottawa,IL,61350,USA
-90.064531,38.75985,Flying J; RV Lanes/RV Dump/Propane; 185 Truck Parking Spots/RV Parking; #0645,(618) 931-1580,I-270 Exit 6B; 1310 Chain of Rocks Rd,Pontoon Beach,IL,62040,USA
-89.470116,41.403191,Pilot - Road Ranger; 250 Truck Parking Spots; #0541,(815) 315-4951,I-80 Exit 56; 2835 North Main St,Princeton,IL,61356,USA
-89.034843,41.934338,Pilot - Road Ranger; 55 Truck Parking Spots; #0539,(815) 209-9038,I-39 Exit 99; 890 East Hwy 38,Rochelle,IL,61068,USA
-89.108551,42.208443,Pilot - Road Ranger; #0535,(815) 315-4974,I-90 Exit US 20; 4980 South Main St,Rockford,IL,61102,USA
-88.998528,42.491787,Pilot - Road Ranger; 75 Truck Parking Spots; #0536,(815) 264-4311,I-90 Exit 1; 6070 Gardner St,South Beloit,IL,61080,USA
-88.997696,42.494017,Flying J; RV Lanes/RV Dump/Propane; 186 Truck Parking Spots/RV Parking; #0646,(815) 389-4760,I-90 HWY 75 Exit; 16049 Willowbrook Rd,South Beloit,IL,61080,USA
-89.583961,39.831394,Pilot - Road Ranger; 80 Truck Parking Spots; #0525,(815) 209-9059,I-55 Exit 100-A; 3752 Camp Butler Rd,Springfield,IL,62707,USA
-89.647249,39.713833,Pilot - Road Ranger; 25 Truck Parking Spots; #0512,(815) 516-0863,I-55 Exit 90; 500 Toronto Rd,Springfield,IL,62711,USA
-89.908648,38.7323,Pilot Travel Center; 135 Truck Parking Spots; #0249,(618) 667-0946,I-55/I-70 Exit 18; 820 Edwardsville Rd,Troy,IL,62294,USA
-88.259033,39.791653,Pilot - Road Ranger; 40 Truck Parking Spots; #0529,(815) 315-4988,I-57 Exit 212; 1112 East Southline Dr,Tuscola,IL,61953,USA
-89.24135,42.279875,Pilot - Road Ranger; #0537,(815) 957-4049,US 20 Mile Marker #8; 902 N Elida St,Winnebago,IL,61088,USA
-90.338366,41.180317,Pilot Travel Center; 35 Truck Parking Spots; #0476,(309) 334-4550,I-74 Exit 32 900 Plaza Ave,Woodhull,IL,64190,USA
-87.1261,39.4512,Pilot Travel Center; RV Lanes/RV Dump; 55 Truck Parking Spots; #0444,(812) 446-9400,I-70 Exit 23; 4376 North SR 59,Brazil,IN,47834,USA
-87.125984,39.445873,Pilot - Road Ranger; 30 Truck Parking Spots; #0531,(815) 209-9052,I-70 Exit 23; 990 West SR 42,Brazil,IN,47834,USA
-87.11872,41.602895,Pilot Travel Center; RV Dump; 115 Truck Parking Spots; #0445,(219) 787-5705,I-94 Exit 22; 243 Melton Rd,Burns Harbor,IN,46304,USA
-87.4516,40.1272,Pilot Travel Center; 50 Truck Parking Spots; #0339,(765) 793-7307,I-74 Exit 4; 16502 North SR 63,Covington,IN,47932,USA
-86.8221,40.0468,Pilot Travel Center; 110 Truck Parking Spots; #0247,(765) 361-9603,I-74 Exit 39; 4403 East SR 32,Crawfordsville,IN,47933,USA
-85.56501,40.1138,Pilot Travel Center; 35 Truck Parking Spots; #0028,(765) 378-3599,I-69 Exit 34; 15151 Commerce Rd,Daleville,IN,47334,USA
-85.573573,40.11459,Pilot Travel Center; 125 Truck Parking Spots; #0446,(765) 378-0246,I-69 Exit 34; 15876 West Commerce,Daleville,IN,47334,USA
-85.180656,41.116966,Pilot Travel Center; 260 Truck Parking Spots; #0881,(260) 482-7814,I-69 Exit 109 A; 3037 Goshen Rd,Fort Wayne,IN,46808,USA
-85.000317,41.744871,Pilot Travel Center; 130 Truck Parking Spots; #0029,(260) 833-1987,I-80 Exit 144/I-69 Exit 157; 6900 Old US 27,Fremont,IN,46737,USA
-87.403495,41.573482,Pilot Travel Center; 250 Truck Parking Spots; #0271,(219) 844-2661,I-80/94 Exit 6; 2501 Burr St,Gary,IN,46406,USA
-87.403045,41.564851,Pilot - Mr Fuel; 14 Truck Parking Spots; #0719,(219) 844-0635,I-80/94 Exit 6; 2945 Burr St,Gary,IN,46406,USA
-85.915129,39.821957,Pilot Travel Center; 150 Truck Parking Spots; #0030,(317) 894-1910,I-70 Exit 96; 2640 North 600 West,Greenfield,IN,46140,USA
-86.07048,39.614574,Pilot - Road Ranger; 65 Truck Parking Spots; #0542,(815) 315-4987,I-65 Exit 99; 1615 East Main St,Greenwood,IN,46143,USA
-87.548321,38.174204,Pilot Travel Center; RV Dump; 145 Truck Parking Spots; #0447,(812) 868-1048,I-64 Exit 25; 1042 East Warrenton Rd,Haubstadt,IN,47639,USA
-87.552278,38.175621,Flying J; RV Lanes/RV Dump/Propane; 145 Truck Parking Spots/RV Parking; #0647,(812) 768-5304,I-64 Exit 25B; 844 E 1250 S,Haubstadt,IN,47639,USA
-87.294128,41.289384,Pilot Travel Center; 135 Truck Parking Spots; #0448,(219) 696-8265,I-65 Exit 240; 18011 Colorado St,Hebron,IN,46341,USA
-87.293622,41.287641,Flying J; RV Lanes/Propane; 375 Truck Parking Spots/RV Parking; #0653,(219) 969-6446,I-65 Exit 240; 3231 East 181st St,Hebron,IN,46356,USA
-87.473689,41.567342,Pilot Travel Center; 25 Truck Parking Spots; #0031,(219) 923-6405,I-80/94 Exit 2; 8150 Indianapolis Blvd,Highland,IN,46322,USA
-86.191052,39.692933,Flying J; RV Lanes/RV Dump/Propane; 190 Truck Parking Spots/RV Parking; #0649,(317) 783-5543,I-465 Exit 4; 1720 West Thompson Rd,Indianapolis,IN,46217,USA
-86.186899,39.700256,Pilot Travel Center; 90 Truck Parking Spots; #0318,(317) 783-1033,I-465 Exit 4; 4607 South Harding St,Indianapolis,IN,46217,USA
-86.187727,39.697613,Pilot - Mr Fuel; 30 Truck Parking Spots; #0721,(317) 780-6631,I-465 Exit 4; 4610 S Harding,Indianapolis,IN,46217,USA
-87.240112,41.578545,Pilot - Road Ranger; 25 Truck Parking Spots; #0546,(815) 239-6205,I-80 Exit 15A; 2151 Ripley St,Lake Station,IN,46405,USA
-87.23922318,41.58639535,Flying J; 6 Truck Parking Spots; #1020,(219) 962-1110,I-80/94 Exit 15B; 1235 Ripley St,Lake Station,IN,46405,USA
-87.240392,41.588068,Flying J; RV Lanes/RV Dump/Propane; 375 Truck Parking Spots/RV Parking; #0650,(219) 962-8502,I-94 Exit 15b; 1401 Ripley St,Lake Station,IN,46405,USA
-86.361366,38.239037,Pilot Travel Center; 65 Truck Parking Spots; #0478,(812) 739-2002,I-64 Exit 92; 6921 South SR 66,Leavenworth,IN,47137,USA
-86.473415,40.033002,Flying J; RV Lanes/RV Dump/Propane; 150 Truck Parking Spots/RV Parking; #0652,(765) 483-9759,I-65 Exit 139; 520 South SR 39,Lebanon,IN,46052,USA
-85.555313,40.553673,Flying J; 80 Truck Parking Spots; #1086,(765) 673-0059,I-69 Exit 264; 6252 Hwy 18 E,Marion,IN,46952,USA
-85.7663,38.4872,Pilot Travel Center; 70 Truck Parking Spots; #0152,(812) 294-4233,I-65 Exit 16; 14013 Memphis Blue Lick,Memphis,IN,47143,USA
-84.980966,41.059882,Flying J; RV Lanes/RV Dump/Propane; 80 Truck Parking Spots; #0304,(260) 493-4035,I-469 Exit 19; 3105 Doyle Rd,New Haven,IN,46774,USA
-85.843099,39.995833,Pilot Travel Center; 50 Truck Parking Spots; #0362,(317) 485-6211,I-69 Exit 14; 7455 South SR 13,Pendleton,IN,46064,USA
-86.2625,41.3418,Pilot Travel Center; 110 Truck Parking Spots; #0198,(574) 936-6525,US 30 & 31; 10619 9A Rd,Plymouth,IN,46563,USA
-87.123232,40.765754,Pilot Travel Center; 75 Truck Parking Spots; #0034,(219) 261-3786,I-65 Exit 201; 4154 West US Hwy 24,Remington,IN,47977,USA
-85.818742,39.582883,Pilot Travel Center; 90 Truck Parking Spots; #0242,(317) 392-8771,I-74 Exit 109; 1851 West 400 North,Shelbyville,IN,46176,USA
-86.338605,41.737,Pilot Travel Center; 70 Truck Parking Spots; #0035,(574) 272-8212,I-80 Exit 72; 6424 West Brick Rd,South Bend,IN,46628,USA
-85.417598,39.849556,Pilot - Mr Fuel; 50 Truck Parking Spots/RV Parking; #0731,(765) 987-8742,I-70 Exit 123; 140 Holwager Rd,Spiceland,IN,47385,USA
-85.413249,39.851496,Flying J; RV Lanes/RV Dump/Propane; 193 Truck Parking Spots/RV Parking; #0655,(765) 987-1833,I-70 Exit 123; 5300 South SR 3,Spiceland,IN,47385,USA
-87.331575,39.433656,Pilot Travel Center; 70 Truck Parking Spots; #0297,(812) 877-9977,I-70 Exit 11; 5555 E Margaret Ave,Terre Haute,IN,47803,USA
-87.010973,41.447946,Pilot Travel Center; 25 Truck Parking Spots; #0036,(219) 464-1644,US 30 & SR 49; 4105 US 30 East,Valparaiso,IN,46383,USA
-86.0462,39.5508,Pilot Travel Center; 110 Truck Parking Spots; #0037,(317) 535-7656,I-65 Exit 95; 2962 East 500 North,Whiteland,IN,46184,USA
-86.037456,39.549207,Flying J; RV Lanes/RV Dump/Propane; 173 Truck Parking Spots/RV Parking; #0656,(317) 535-1124,I-65 Exit95; 4982 North 350 East,Whiteland,IN,46184,USA
-101.044,39.365,Pilot Travel Center; 90 Truck Parking Spots; #0920,(785) 460-5832,I-70 Exit 54; 1100 E Willow Ave,Colby,KS,67701,USA
-99.98032827,37.75228505,Flying J; RV Lanes; 62 Truck Parking Spots/RV Parking; #0657,(620) 338-8888,Hwy 400 & Hwy 283; 2524 East Wyatt Earp Blvd,Dodge City,KS,67801,USA
-96.2372,38.41139,Flying J; RV Lanes/RV Dump/Propane; 74 Truck Parking Spots/RV Parking; #0658,(620) 343-2717,I-35 Exit 127; 4215 West Hwy 50,Emporia,KS,66801,USA
-94.683,39.09,Pilot Travel Center; 30 Truck Parking Spots; #0524,(913) 233-0721,I-635 Exit 3; 4610 Kansas Ave,Kansas City,KS,66106,USA
-97.612,38.871,Pilot Travel Center; RV Dump; 120 Truck Parking Spots; #0903,(785) 825-6787,I-70 Exit 252; 1944 N 9th St,Salina,KS,67401,USA
-97.594136,38.878332,Flying J; RV Lanes/RV Dump/Propane; 120 Truck Parking Spots/RV Parking; #0659,(785) 825-5300,I-70 Exit 253; 2250 North Ohio St,Salina,KS,67401,USA
-82.697481,38.365113,Flying J; RV Lanes/RV Dump/Propane; 155 Truck Parking Spots/RV Parking; #0660,(606) 928-8383,I-64 Exit 185; 15236 SR 180,Catlettsburg,KY,41129,USA
-84.105712,36.975597,Pilot Travel Center; 40 Truck Parking Spots; #0231,(606) 528-0631,I-75 Exit 29; 249 West Cumberland Gap,Corbin,KY,40701,USA
-86.553218,36.662833,Flying J; RV Lanes/RV Dump/Propane; 172 Truck Parking Spots/RV Parking; #0661,(270) 586-3343,I-65 Exit 2; 4380 Nashville Rd,Franklin,KY,42134,USA
-86.524195,36.716498,Pilot Travel Center; 150 Truck Parking Spots; #0046,(270) 586-4149,I-65 Exit 6; 2929 Scottsville Rd,Franklin,KY,42134,USA
-86.51881,36.715054,Pilot Travel Center; 80 Truck Parking Spots; #0438,(270) 586-9544,I-65 Exit 6; 2940 Scottsville Rd,Franklin,KY,42134,USA
-84.552594,38.275814,Pilot Travel Center; 175 Truck Parking Spots; #0353,(502) 863-2708,I-75 Exit 129; 110 Triport Rd,Georgetown,KY,40324,USA
-84.539671,38.222771,Pilot Travel Center; 90 Truck Parking Spots; #0047,(502) 868-7427,I-75 Exit 129; 259 Cherry Blossom Way,Georgetown,KY,40324,USA
-85.871881,37.597152,Pilot Travel Center; 125 Truck Parking Spots; #0048,(270) 369-7360,I-65 Exit 86; 58 Glendale-Hodgenville,Glendale,KY,42740,USA
-82.942189,38.342138,Pilot Travel Center; 80 Truck Parking Spots; #0351,(606) 474-5142,I-64 Exit 172; 960 N Carol Malone Blvd,Grayson,KY,41143,USA
-88.124833,37.071558,Pilot Travel Center; 100 Truck Parking Spots; #0890,(270) 388-8111,I-24 Exit 40; 2299 Hwy 62W,Kuttawa,KY,42055,USA
-85.7235,37.8272,Pilot Travel Center; 100 Truck Parking Spots; #0399,(502) 833-2727,I-65 Exit 105; 150 Park Plaza Blvd,Lebanon Junction,KY,40150,USA
-87.4534,37.2509,Pilot Travel Center; 85 Truck Parking Spots; #0156,(270) 258-5213,Hwy 813 Exit 37; 95 Free Henry Ford Rd,Madisonville,KY,42440,USA
-83.6849,36.6831,Pilot Travel Center; 40 Truck Parking Spots; #0240,(606) 248-4057,Hwy 25 Route 2; 3000 US Hwy 25E,Middlesboro,KY,40965,USA
-83.898735,38.085405,Pilot Travel Center; 70 Truck Parking Spots; #0041,(859) 497-4041,I-64 Exit 113; 3060 Owingsville Rd,Mount Sterling,KY,40353,USA
-87.452998,36.693069,Pilot Travel Center; 125 Truck Parking Spots; #0439,(270) 439-0153,I-24 Exit 86; 12900 Fort Campbell,Oak Grove,KY,42262,USA
-87.45496,36.697795,Flying J; RV Lanes/RV Dump/Propane; 130 Truck Parking Spots/RV Parking; #0662,(270) 640-7000,I-24 Exit 86; 18750 Herndon Oak Grove,Oak Grove,KY,42262,USA
-87.405858,36.678168,Pilot Travel Center; 175 Truck Parking Spots; #0049,(270) 439-1776,I-24 Exit 89; 8190 Pembroke-Oak Grove,Oak Grove,KY,42262,USA
-88.693488,37.096185,Pilot Travel Center; 65 Truck Parking Spots; #0358,(270) 443-2044,I-24 Exit 3; 5353 Cairo Rd,Paducah,KY,42001,USA
-85.298471,38.458147,Pilot Travel Center; RV Lanes; 100 Truck Parking Spots; #0440,(502) 743-5222,I-71 Exit 28; 205 Pendleton Rd,Pendleton,KY,40055,USA
-85.700279,38.048995,Pilot Travel Center; 90 Truck Parking Spots; #0356,(502) 955-5049,I-65 Exit 121; 2050 East Blue Lick Rd,Shepherdsville,KY,40165,USA
-85.345964,38.196406,Pilot Travel Center; 25 Truck Parking Spots; #0354,(502) 722-5636,I-64 Exit 28; 819 Buck Creek Rd,Simpsonville,KY,40067,USA
-85.882788,37.521291,Pilot Travel Center; 100 Truck Parking Spots; #0392,(270) 369-7300,I-65 Exit 81; 450 East Western Ave,Sonora,KY,42776,USA
-85.299,38.4582,Pilot Travel Center; 175 Truck Parking Spots; #0050,(502) 743-5496,I-71 Exit 28; 489 Pendleton Rd,Sulpher,KY,40070,USA
-85.068253,38.157617,Flying J; RV Lanes/RV Dump/Propane; 110 Truck Parking Spots/RV Parking; #0663,(502) 829-9100,I-64 Exit 43; 1670 Waddy Rd,Waddy,KY,40076,USA
-84.626316,38.857679,Flying J; RV Lanes/RV Dump/Propane; 200 Truck Parking Spots/RV Parking; #0664,(859) 485-4400,I-75 Exit 171; 13019 Walton Verona Rd,Walton,KY,41094,USA
-84.633305,38.916096,Pilot Travel Center; 200 Truck Parking Spots; #0321,(859) 485-1327,I-75/71 Exit 175; 11229 Frontage Rd,Walton,KY,41094,USA
-84.625612,38.9183,Pilot Travel Center; 15 Truck Parking Spots; #0278,(859) 485-6100,I-75/71 Exit 175; 118 Richwood Rd,Walton,KY,41094,USA
-84.176383,36.724501,Pilot Travel Center; RV Dump; 80 Truck Parking Spots; #0437,(606) 549-0162,I-75 Exit 11; 481 West Hwy 92,Williamsburg,KY,40769,USA
-91.914857,30.292876,Pilot Travel Center; 105 Truck Parking Spots; #0274,(337) 332-1253,I-10 Exit 109; 2112 Rees St,Breaux Bridge,LA,70517,USA
-90.956595,30.4521,Pilot Travel Center; 60 Truck Parking Spots; #0079,(225) 665-4151,I-12 Exit 10; 2601 South Range Ave,Denham Springs,LA,70726,USA
-93.9797,32.44444,Flying J; RV Lanes/RV Dump/Propane; 190 Truck Parking Spots/RV Parking; #0665,(318) 938-7744,I-20 Exit 3; 9510 Greenwood Rd,Greenwood,LA,71033,USA
-90.457099,30.47743,Pilot Travel Center; 60 Truck Parking Spots; #0300,(985) 345-5476,I-12/I-55 Exit 40; 2111 SW Railroad Ave,Hammond,LA,70403,USA
-93.515199,32.544285,Pilot Travel Center; 90 Truck Parking Spots; #0199,(318) 390-9709,I-20 Exit 33; 490 North Elm St,Haughton,LA,71037,USA
-93.014013,30.25342,Pilot Travel Center; 88 Truck Parking Spots; #1051,(337) 582-5464,I-10 Exit 43; 1119 Lowe-Grout Rd,Iowa,LA,70647,USA
-90.45497,30.083187,Pilot Travel Center; 150 Truck Parking Spots; #0082,(985) 652-0531,I-10/55 Exit 209; 4301 South Main St,LaPlace,LA,70068,USA
-91.7597,32.459933,Pilot Travel Center; 85 Truck Parking Spots; #0335,(318) 728-4100,I-20 Exit 138; 103 Grimshaw St,Rayville,LA,71269,USA
-92.191999,32.508099,Pilot Travel Center; RV Dump; 100 Truck Parking Spots; #0428,(318) 329-3590,I-20 Exit 112; 300 Well Rd,West Monroe,LA,71292,USA
-72.107961,42.067027,Pilot - Separated Gas Island; 150 Truck Parking Spots; #0220,(508) 347-9104,400 Haynes St,Sturbridge,MA,01566,USA
-72.1141,42.0609,Pilot Travel Center; 250 Truck Parking Spots; #0222,(508) 347-9104,I-84 Exit 1; 400 Rte 15,Sturbridge,MA,01566,USA
-97.3379,49.87894,Flying J; RV Lanes/RV Dump/Propane; 150 Truck Parking Spots; #0788,(204 ) 832-8952,Hwy 1 & Camp Manitou Rd.; 4100 Portage Ave,Headingley,MB,R4H 1C5,CAN
-98.338396,49.974994,Flying J; 40 Truck Parking Spots; #0803,(204) 857-9997,32120 Hwy #1 East,Portage La Prairie,MB,R1N 3B2,CAN
-97.074,49.891,Flying J - Cardlock; 150 Truck Parking Spots; #0835,(204) 231-5485,131 Warman Rd & Hwy 59,Winnipeg,MB,R2J 3R3,CAN
